provider_id,hospital_name,street,city,state,zip_code,lat,lng,type,ownership,emergency_services,observed,days,sir,footnotes
450867,SETON NORTHWEST HOSPITAL,11113 RESEARCH BOULEVARD,AUSTIN,TX,78759,30.40625760900008,-97.74484939499996,Acute Care Hospitals,Voluntary non-profit - Private,true,1,866,0.770,
450869,DOCTORS HOSPITAL AT RENAISSANCE,5501 SOUTH MCCOLL,EDINBURG,TX,78539,26.253822967000076,-98.20389096799994,Acute Care Hospitals,Proprietary,true,10,8579,0.566,
450871,ARISE AUSTIN MEDICAL CENTER,3003 BEE CAVES ROAD,AUSTIN,TX,78746,30.271592738000038,-97.79583786499995,Acute Care Hospitals,Physician,true,NA,NA,NA,12
450872,USMD HOSPITAL AT ARLINGTON L P,801 W INTERSTATE 20,ARLINGTON,TX,76017,32.67904837300006,-97.11681723199996,Acute Care Hospitals,Physician,true,0,134,NA,13
450874,BAYLOR SURGICAL HOSPITAL AT LAS COLINAS,400 WEST INTERSTATE 635 SUITE 101,IRVING,TX,75063,32.913099757000055,-96.95187573099997,Acute Care Hospitals,Proprietary,true,NA,NA,NA,12
450875,QUAIL CREEK SURGICAL HOSPITAL,6819 PLUM CREEK,AMARILLO,TX,79124,35.209987984000065,-101.91313437399998,Acute Care Hospitals,Proprietary,true,NA,NA,NA,12
450876,LUBBOCK HEART HOSPITAL LP,4810 NORTH LOOP 289,LUBBOCK,TX,79416,33.60307518700006,-101.91345596499997,Acute Care Hospitals,Government - Local,true,0,1310,0.000,
450877,FOUNDATION SURGICAL HOSPITAL OF EL PASO,1416 GEORGE DIETER,EL PASO,TX,79936,31.73446059300005,-106.30155818399999,Acute Care Hospitals,Physician,true,NA,NA,NA,12
450880,BAYLOR SURGICAL HOSPITAL AT FORT WORTH,1800 PARK PLACE AVENUE,FORT WORTH,TX,76110,32.72580781600004,-97.34594210599994,Acute Care Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,12
450883,BAYLOR MEDICAL CENTER AT TROPHY CLUB,2850  E STATE HIGHWAY 114,TROPHY CLUB,TX,76262,32.99517440900007,-97.20125214699999,Acute Care Hospitals,Proprietary,true,0,1,NA,13
450884,EAST TEXAS MEDICAL CENTER - GILMER,712 NORTH WOOD,GILMER,TX,75644,32.73528665300006,-94.94259449499998,Acute Care Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,12
450885,CENTENNIAL MEDICAL CENTER,12505 LEBANON ROAD,FRISCO,TX,75035,33.11585290600004,-96.77095117499994,Acute Care Hospitals,Proprietary,true,2,1273,1.026,
450888,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHLAKE,1545 E SOUTHLAKE BLVD,SOUTHLAKE,TX,76092,32.94094344000007,-97.12898126699997,Acute Care Hospitals,Government - State,true,NA,NA,NA,12
450889,TEXAS INSTITUTE FOR SURGERY AT PRESBYTERIAN HOSPIT,7115 GREENVILLE AVENUE SUITE 100,DALLAS,TX,75231,32.87735361600005,-96.76128929199996,Acute Care Hospitals,Proprietary,true,NA,NA,NA,12
450890,BAYLOR REGIONAL MEDICAL CENTER AT PLANO,4700 ALLIANCE BOULEVARD,PLANO,TX,75093,33.01433342200005,-96.79096054899998,Acute Care Hospitals,Voluntary non-profit - Other,true,2,3103,0.430,
450891,TEXAS HEALTH CENTER FOR DIAGNOSTICS & SURGERY PLAN,6020 W PARKER ROAD,PLANO,TX,75093,33.045083214000044,-96.83161074699996,Acute Care Hospitals,Proprietary,true,NA,NA,NA,12
450893,THE HEART HOSPITAL BAYLOR DENTON,2801 SOUTH MAYHILL ROAD,DENTON,TX,76208,33.17643758000003,-97.08818818599997,Acute Care Hospitals,Physician,true,NA,NA,NA,12
450894,PINE CREEK MEDICAL CENTER LLP,9032 HARRY HINES BLVD,DALLAS,TX,75235,32.840363065000076,-96.86900113999997,Acute Care Hospitals,Physician,true,NA,NA,NA,12
451301,REAGAN MEMORIAL HOSPITAL,805 NORTH MAIN,BIG LAKE,TX,76932,31.197585720000063,-101.46171618399995,Critical Access Hospitals,Government - Hospital District or Authority,true,NA,NA,NA,5
451303,LIMESTONE MEDICAL CENTER,701 MCCLINTIC DRIVE,GROESBECK,TX,76642,31.531657427000027,-96.52981217699994,Critical Access Hospitals,Government - Hospital District or Authority,true,NA,NA,NA,5
451305,BURLESON ST JOSEPH HEALTH CENTER,1101 WOODSON DRIVE,CALDWELL,TX,77836,30.520691200000044,-96.71727243799995,Critical Access Hospitals,Voluntary non-profit - Church,true,NA,NA,NA,5
451308,YOAKUM COUNTY HOSPITAL,412 MUSTANG AVENUE,DENVER CITY,TX,79323,32.96808112600007,-102.83636580599995,Critical Access Hospitals,Government - Local,true,NA,NA,NA,12
451309,MCCAMEY HOSPITAL,2500 HWY 305 SOUTH,MCCAMEY,TX,79752,31.100621783000065,-102.20229657999994,Critical Access Hospitals,Government - Hospital District or Authority,true,NA,NA,NA,5
451310,BALLINGER MEMORIAL HOSPITAL,608 AVENUE B,BALLINGER,TX,76821,31.749648575000037,-99.96244035099994,Critical Access Hospitals,Government - Hospital District or Authority,true,NA,NA,NA,5
451311,SWEENY COMMUNITY HOSPITAL,305 NORTH MCKINNEY,SWEENY,TX,77480,29.04788903900004,-95.69073997899994,Critical Access Hospitals,Government - Hospital District or Authority,true,NA,NA,NA,12
451313,FISHER COUNTY HOSPITAL DISTRICT,774 STATE HIGHWAY 70 N,ROTAN,TX,79546,32.81576452500008,-100.41248166999998,Critical Access Hospitals,Government - Hospital District or Authority,true,NA,NA,NA,5
451315,NORTH RUNNELS HOSPITAL,7821 EAST HIGHWAY 153,WINTERS,TX,79567,31.94994545700007,-99.96267870799994,Critical Access Hospitals,Government - Hospital District or Authority,true,NA,NA,NA,5
451316,MADISON ST JOSEPH HEALTH CENTER,100 WEST CROSS STREET,MADISONVILLE,TX,77864,30.941998726000065,-95.91001703399996,Critical Access Hospitals,Voluntary non-profit - Church,true,NA,NA,NA,5
451319,MOTHER FRANCES HOSPITAL JACKSONVILLE,2026 S JACKSON STREET,JACKSONVILLE,TX,75766,31.939445526000043,-95.25103891499998,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,12
451320,BAYSIDE COMMUNITY HOSPITAL,200 HOSPITAL DRIVE,ANAHUAC,TX,77514,29.75211338300005,-94.68514263399999,Critical Access Hospitals,Government - Local,true,NA,NA,NA,5
451321,HUNT REGIONAL COMMUNITY HOSPITAL,2900 STERLING HART DRIVE,COMMERCE,TX,75428,33.230964707000055,-95.89574704599994,Critical Access Hospitals,Government - Hospital District or Authority,true,NA,NA,NA,5
451322,GRIMES ST JOSEPH HEALTH CENTER,210 JUDSON ST,NAVASOTA,TX,77868,30.39258189700007,-96.07694847699997,Critical Access Hospitals,Voluntary non-profit - Church,true,NA,NA,NA,5
451323,ROLLINS BROOK COMMUNITY HOSPITAL,608 NORTH KEY AVENUE,LAMPASAS,TX,76550,31.072404289000076,-98.18564440199998,Critical Access Hospitals,Voluntary non-profit - Church,true,NA,NA,NA,12
451326,CHILLICOTHE HOSPITAL DISTRICT,303 AVENUE I,CHILLICOTHE,TX,79225,34.255413075000035,-99.51589632999998,Critical Access Hospitals,Government - Hospital District or Authority,true,NA,NA,NA,12
451330,MEDINA REGIONAL HOSPITAL,3100 AVENUE E,HONDO,TX,78861,29.335572944000035,-99.13346074999998,Critical Access Hospitals,Government - Hospital District or Authority,true,NA,NA,NA,12
451331,COON MEMORIAL HOSPITAL,1411 DENVER AVENUE,DALHART,TX,79022,36.052109528000074,-102.52184380699998,Critical Access Hospitals,Government - Hospital District or Authority,true,NA,NA,NA,12
451333,MARTIN COUNTY HOSPITAL DISTRICT,600 E INTERSTATE 20     PO BOX 640,STANTON,TX,79782,32.106551059000026,-101.84900703999995,Critical Access Hospitals,Government - Hospital District or Authority,true,NA,NA,NA,12
451334,PARKVIEW HOSPITAL,901 S. SWEETWATER,WHEELER,TX,79096,35.43924021200007,-100.27087698099996,Critical Access Hospitals,Government - Hospital District or Authority,true,NA,NA,NA,12
451337,W J MANGOLD MEMORIAL HOSPITAL,320 NORTH MAIN,LOCKNEY,TX,79241,34.12685813500008,-101.44163500499997,Critical Access Hospitals,Government - Hospital District or Authority,true,NA,NA,NA,12
451341,HASKELL MEMORIAL HOSPITAL,1 NORTH AVENUE N  PO BOX 1117,HASKELL,TX,79521,33.15707002700003,-99.74417357199997,Critical Access Hospitals,Government - Hospital District or Authority,true,NA,NA,NA,5
451342,MITCHELL COUNTY HOSPITAL DISTRICT,997 WEST I-20,COLORADO CITY,TX,79512,32.39215727100003,-100.92845625899997,Critical Access Hospitals,Government - Hospital District or Authority,true,NA,NA,NA,12
451343,ELECTRA MEMORIAL HOSPITAL,1207 S BAILEY STREET,ELECTRA,TX,76360,34.01910588000004,-98.92399320399994,Critical Access Hospitals,Government - Hospital District or Authority,true,NA,NA,NA,12
451344,HANSFORD COUNTY HOSPITAL,707 ROLAND ST,SPEARMAN,TX,79081,36.19071261200003,-101.20010256699999,Critical Access Hospitals,Government - Hospital District or Authority,true,NA,NA,NA,5
451346,YOAKUM COMMUNITY HOSPITAL,1200 CARL RAMERT DRIVE,YOAKUM,TX,77995,29.306733017000056,-97.13037207099995,Critical Access Hospitals,Voluntary non-profit - Private,true,0,15,NA,13
451347,COLEMAN COUNTY MEDICAL CENTER COMPANY,310 SOUTH PECOS STREET,COLEMAN,TX,76834,31.82886033300008,-99.42525004299995,Critical Access Hospitals,Government - Hospital District or Authority,true,NA,NA,NA,12
451349,SWISHER MEMORIAL HOSPITAL,539 SOUTHEAST 2ND,TULIA,TX,79088,34.53562772600003,-101.75585020999995,Critical Access Hospitals,Government - Hospital District or Authority,true,NA,NA,NA,5
451350,PLAINS MEMORIAL HOSPITAL,310 WEST HALSELL STREET,DIMMITT,TX,79027,34.55559156400005,-102.31519259199996,Critical Access Hospitals,Government - Hospital District or Authority,false,NA,NA,NA,12
451351,LYNN COUNTY HOSPITAL DISTRICT,2600 LOCKWOOD STREET,TAHOKA,TX,79373,33.16644268500005,-101.79620878899999,Critical Access Hospitals,Government - Hospital District or Authority,true,NA,NA,NA,12
451353,CRANE COUNTY HOSPITAL DISTRICT,1310 S ALFORD ST,CRANE,TX,79731,31.390485927000043,-102.34933955299994,Critical Access Hospitals,Government - Hospital District or Authority,true,NA,NA,NA,12
451354,HAMILTON HOSPITAL,901 WEST HAMILTON,OLNEY,TX,76374,33.369628238000075,-98.76384470899995,Critical Access Hospitals,Government - Hospital District or Authority,true,NA,NA,NA,12
451356,MEMORIAL MEDICAL CENTER,815 N VIRGINIA STREET,PORT LAVACA,TX,77979,28.620970931000045,-96.63158268999996,Critical Access Hospitals,Government - Local,true,NA,NA,NA,5
451357,LITTLE RIVER HEALTHCARE,1700 BRAZOS,ROCKDALE,TX,76567,30.650107904000038,-97.02206497199995,Critical Access Hospitals,Proprietary,true,NA,NA,NA,5
451361,SABINE COUNTY HOSPITAL,"PO BOX 750, 2301 HWY 83 W",HEMPHILL,TX,75948,31.310202796000056,-93.77394901299994,Critical Access Hospitals,Government - Hospital District or Authority,true,NA,NA,NA,5
451363,JACKSON HEALTHCARE CENTER,1013 S WELLS,EDNA,TX,77957,28.97085258800007,-96.63737183799998,Critical Access Hospitals,Government - Hospital District or Authority,true,NA,NA,NA,12
451364,OTTO KAISER MEMORIAL HOSPITAL,3349 S HIGHWAY 181,KENEDY,TX,78119,28.84863023400004,-97.87837107599995,Critical Access Hospitals,Government - Hospital District or Authority,true,NA,NA,NA,12
451365,SETON HIGHLAND LAKES,HIGHWAY 281 SOUTH,BURNET,TX,78611,30.766363541000032,-98.23080807899998,Critical Access Hospitals,Voluntary non-profit - Private,true,0,36,NA,13
451366,COCHRAN MEMORIAL HOSPITAL,205 E GRANT STREET,MORTON,TX,79346,33.71932947200003,-102.75793764899998,Critical Access Hospitals,Government - Hospital District or Authority,true,NA,NA,NA,5
451367,EAST TEXAS MEDICAL CENTER PITTSBURG,2701 US HWY 271 N,PITTSBURG,TX,75686,33.03100406300007,-94.96206390499998,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,12
451369,GOLDEN PLAINS COMMUNITY HOSPITAL,100 MEDICAL DRIVE,BORGER,TX,79007,35.656021148000036,-101.40796953899996,Critical Access Hospitals,Government - Federal,true,0,2,NA,13
451370,RED RIVER REGIONAL HOSPITAL,504 LIPSCOMB STREET,BONHAM,TX,75418,33.57832006000007,-96.16741822499995,Critical Access Hospitals,Government - Hospital District or Authority,true,NA,NA,NA,5
451371,SETON EDGAR B DAVIS HOSPITAL,130 HAYS STREET,LULING,TX,78648,29.67262743200007,-97.65348266499996,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,12
451372,MULESHOE AREA MEDICAL CENTER,708 S 1ST ST,MULESHOE,TX,79347,34.22110683500006,-102.72842759199995,Critical Access Hospitals,Government - Hospital District or Authority,true,NA,NA,NA,5
451373,WARD MEMORIAL HOSPITAL,406 SOUTH GARY ST,MONAHANS,TX,79756,31.593884633000073,-102.88455632999995,Critical Access Hospitals,Government - Local,true,NA,NA,NA,5
451374,SCOTT & WHITE HOSPITAL-TAYLOR,305 MALLARD,TAYLOR,TX,76574,30.59190535600004,-97.41530133899994,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,12
451376,LAVACA MEDICAL CENTER,1400 NORTH TEXANA STREET,HALLETTSVILLE,TX,77964,29.457537900000034,-96.93980885699995,Critical Access Hospitals,Government - Hospital District or Authority,true,NA,NA,NA,12
451377,REEVES COUNTY HOSPITAL DISTRICT,2323 TEXAS STREET,PECOS,TX,79772,31.401773780000042,-103.51282219399997,Critical Access Hospitals,Government - Hospital District or Authority,true,0,1,NA,13
451378,BIG BEND REGIONAL MEDICAL CENTER,2600 HIGHWAY 118 NORTH,ALPINE,TX,79830,30.38352646800007,-103.67193339599999,Critical Access Hospitals,Proprietary,true,0,37,NA,13
451379,CORYELL MEMORIAL HEALTHCARE SYSTEM,1507 W MAIN STREET,GATESVILLE,TX,76528,31.43361129400006,-97.77612192299995,Critical Access Hospitals,Government - Hospital District or Authority,true,0,19,NA,13
451380,EAST TEXAS MEDICAL CENTER QUITMAN,117 WINNSBORO STREET,QUITMAN,TX,75783,32.79637563700004,-95.44505377599995,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,12
453300,COOK CHILDRENS MEDICAL CENTER,801 SEVENTH AVENUE,FORT WORTH,TX,76104,32.73649062100003,-97.34195751499999,Childrens,Voluntary non-profit - Private,true,NA,NA,NA,5
453301,DRISCOLL CHILDRENS HOSPITAL,3533 S ALAMEDA BOX 6530,CORPUS CHRISTI,TX,78411,27.729070988000046,-97.38535681999997,Childrens,Voluntary non-profit - Other,true,NA,NA,NA,5
453310,DELL CHILDREN'S MEDICAL CENTER OF CENTRAL TEXAS,4900 MUELLER BLVD,AUSTIN,TX,78723,30.302556855000034,-97.70494587599995,Childrens,Voluntary non-profit - Private,true,NA,NA,NA,5
460001,UTAH VALLEY REGIONAL MEDICAL CENTER,1034 NORTH 500 WEST,PROVO,UT,84604,40.24649080700004,-111.66739467299999,Acute Care Hospitals,Voluntary non-profit - Private,true,9,10047,0.501,
460003,SALT LAKE REGIONAL MEDICAL CENTER,1050 EAST SOUTH TEMPLE,SALT LAKE CITY,UT,84102,40.76933693600006,-111.86093088199999,Acute Care Hospitals,Proprietary,true,5,2012,1.656,
460004,MCKAY DEE HOSPITAL,4401 HARRISON BOULEVARD,OGDEN,UT,84403,41.182842762000064,-111.94917334099995,Acute Care Hospitals,Voluntary non-profit - Private,true,3,2894,0.565,
460005,OGDEN REGIONAL MEDICAL CENTER,5475 SOUTH 500 EAST,OGDEN,UT,84405,41.16341207600004,-111.96866503299998,Acute Care Hospitals,Proprietary,true,0,1555,0.000,
460006,LDS HOSPITAL,8TH AVENUE AND C STREET,SALT LAKE CITY,UT,84143,40.778499871000065,-111.87863972099996,Acute Care Hospitals,Voluntary non-profit - Private,true,0,1445,0.000,
460007,VALLEY VIEW MEDICAL CENTER,1303 NORTH MAIN STREET,CEDAR CITY,UT,84721,37.70026348600004,-113.06404143699996,Acute Care Hospitals,Voluntary non-profit - Private,true,0,261,NA,13
460009,UNIVERSITY HEALTH CARE/UNIV HOSPITALS AND  CLINICS,50 NORTH MEDICAL DRIVE,SALT LAKE CITY,UT,84132,40.77298795200005,-111.83684362499997,Acute Care Hospitals,Government - State,true,19,11289,0.656,
460010,INTERMOUNTAIN MEDICAL CENTER,5121 SOUTH COTTONWOOD STREET,MURRAY,UT,84107,40.66034663600004,-111.89373522999995,Acute Care Hospitals,Voluntary non-profit - Private,true,12,11019,0.491,
460011,CASTLEVIEW HOSPITAL,300 NORTH HOSPITAL DRIVE,PRICE,UT,84501,39.60453376300006,-110.83118408299998,Acute Care Hospitals,Proprietary,true,0,16,NA,13
460013,MOUNTAIN VIEW HOSPITAL,1000 EAST 100 NORTH,PAYSON,UT,84651,40.04461333800003,-111.71522704399996,Acute Care Hospitals,Proprietary,true,0,657,NA,13
460014,MOUNTAIN WEST MEDICAL CENTER,2055 NORTH MAIN STREET,TOOELE,UT,84074,40.566694193000046,-112.29591041599997,Acute Care Hospitals,Proprietary,true,0,100,NA,13
460015,LOGAN REGIONAL HOSPITAL,500 EAST 1400 NORTH,LOGAN,UT,84341,41.75743373000006,-111.82112768799999,Acute Care Hospitals,Voluntary non-profit - Private,true,0,385,NA,13
460017,BRIGHAM CITY COMMUNITY HOSPITAL,950 SOUTH MEDICAL DRIVE,BRIGHAM CITY,UT,84302,41.49152653600004,-112.02418016899998,Acute Care Hospitals,Proprietary,true,NA,NA,NA,12
460019,UINTAH BASIN MEDICAL CENTER,250 WEST 300 NORTH (75-2),ROOSEVELT,UT,84066,40.303424936000056,-109.99608898599996,Acute Care Hospitals,Government - Local,true,0,31,NA,13
460021,DIXIE REGIONAL MEDICAL CENTER,1380 EAST MEDICAL CENTER DRIVE,ST GEORGE,UT,84790,37.09982198100005,-113.55333508599995,Acute Care Hospitals,Voluntary non-profit - Private,true,2,3243,0.395,
460023,AMERICAN FORK HOSPITAL,170 NORTH 1100 EAST,AMERICAN FORK,UT,84003,40.38027072600005,-111.76904436599995,Acute Care Hospitals,Voluntary non-profit - Private,true,0,603,NA,13
460026,SEVIER VALLEY MEDICAL CENTER,1000 NORTH MAIN STREET,RICHFIELD,UT,84701,38.78209039200004,-112.08475199999998,Acute Care Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,12
460030,ASHLEY REGIONAL MEDICAL CENTER,150 WEST 100 NORTH,VERNAL,UT,84078,40.457921845000044,-109.52668436499994,Acute Care Hospitals,Proprietary,true,0,73,NA,13
460033,GARFIELD MEMORIAL HOSPITAL,200 NORTH 400 EAST,PANGUITCH,UT,84759,37.82597250800006,-112.42784327299995,Acute Care Hospitals,Voluntary non-profit - Other,true,NA,NA,NA,12
460035,BEAVER VALLEY HOSPITAL,1109 NORTH 100 WEST,BEAVER,UT,84713,38.289840242000025,-112.64318848899995,Acute Care Hospitals,Government - Local,true,NA,NA,NA,12
460039,BEAR RIVER VALLEY HOSPITAL,905 NORTH 1000 WEST,TREMONTON,UT,84337,41.72342380200007,-112.18143967599997,Acute Care Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,12
460041,DAVIS HOSPITAL AND MEDICAL CENTER,1600 WEST ANTELOPE DRIVE,LAYTON,UT,84041,41.08921787400004,-111.99543086899996,Acute Care Hospitals,Proprietary,true,3,1115,1.682,
460042,LAKEVIEW HOSPITAL,630 EAST MEDICAL DRIVE,BOUNTIFUL,UT,84010,40.88668360400004,-111.86823969799997,Acute Care Hospitals,Proprietary,true,0,569,NA,13
460043,OREM COMMUNITY HOSPITAL,331 NORTH 400 WEST,OREM,UT,84057,40.30326027600006,-111.70545684599995,Acute Care Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,12
460044,ALTA VIEW HOSPITAL,9660 SOUTH 1300 EAST,SANDY,UT,84094,40.575599778000026,-111.85317706999996,Acute Care Hospitals,Voluntary non-profit - Private,true,1,243,NA,13
460047,ST MARKS HOSPITAL,1200 EAST 3900 SOUTH,SALT LAKE CITY,UT,84124,40.68704076400007,-111.85675983399994,Acute Care Hospitals,Proprietary,true,1,2349,0.271,
460049,THE ORTHOPEDIC SPECIALTY HOSPITAL,5848 SOUTH 300 EAST,MURRAY,UT,84107,40.64408365700007,-111.89840841299997,Acute Care Hospitals,Voluntary non-profit - Private,false,NA,NA,NA,12
460051,JORDAN VALLEY MEDICAL CENTER,3580 WEST 9000 SOUTH,WEST JORDAN,UT,84088,40.58793342400003,-111.97527612899995,Acute Care Hospitals,Voluntary non-profit - Other,true,1,1757,0.392,
460052,TIMPANOGOS REGIONAL HOSPITAL,750 WEST 800 NORTH,OREM,UT,84057,40.312087907000034,-111.71475115099997,Acute Care Hospitals,Proprietary,true,0,1409,0.000,
460054,CACHE VALLEY SPECIALITY HOSPITAL,2380 NORTH 400 EAST,NORTH LOGAN,UT,84341,41.77553825700005,-111.82310081999998,Acute Care Hospitals,Proprietary,true,0,11,NA,13
460057,PARK CITY MEDICAL CENTER,900 ROUND VALLEY DRIVE,PARK CITY,UT,84060,40.68647486900005,-111.46651672699994,Acute Care Hospitals,Proprietary,true,0,49,NA,"3,13"
460058,RIVERTON HOSPITAL,3741 WEST 12600 SOUTH,RIVERTON,UT,84065,40.52227547500007,-111.979928471,Acute Care Hospitals,Voluntary non-profit - Private,true,0,98,NA,13
460060,LONE PEAK HOSPITAL,11925 S STATE STREET,DRAPER,UT,84020,40.53459279700007,-111.89148067299999,Acute Care Hospitals,Proprietary,true,NA,NA,NA,12
461300,DELTA COMMUNITY MEDICAL CENTER,126 SOUTH WHITE SAGE AVENUE,DELTA,UT,84624,39.34974253100006,-112.56026558899998,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,12
461301,FILLMORE COMMUNITY MEDICAL CENTER,674 SOUTH HIGHWAY 99,FILLMORE,UT,84631,38.953819775000056,-112.33996106599994,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,12
461302,MOAB REGIONAL HOSPITAL,450 WEST WILLIAMS WAY,MOAB,UT,84532,38.57432819300004,-109.56012378099996,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,5
461303,SANPETE VALLEY HOSPITAL - CAH,1100 SOUTH MEDICAL DRIVE,MOUNT PLEASANT,UT,84647,39.53225359600003,-111.46126347999996,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,12
461304,CENTRAL VALLEY MEDICAL CENTER - CAH,48 WEST 1500 NORTH,NEPHI,UT,84648,39.730628066000065,-111.83705088599999,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,12
461305,MILFORD VALLEY MEMORIAL HOSPITAL,850 NORTH MAIN STREET,MILFORD,UT,84751,38.40738638800008,-113.00984788799997,Critical Access Hospitals,Government - Hospital District or Authority,true,NA,NA,NA,5
461306,GUNNISON VALLEY HOSPITAL,64 EAST 100 NORTH,GUNNISON,UT,84634,39.15662908000007,-111.81637890399998,Critical Access Hospitals,Voluntary non-profit - Other,true,NA,NA,NA,5
461307,HEBER VALLEY MEDICAL CENTER,1485 SOUTH HIGHWAY 40,HEBER CITY,UT,84032,40.488898352000035,-111.40908450799998,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,12
461308,SAN JUAN HOSPITAL,380 WEST 100 NORTH,MONTICELLO,UT,84535,37.87787989700007,-109.34460540199996,Critical Access Hospitals,Government - Hospital District or Authority,true,NA,NA,NA,5
461309,KANE COUNTY HOSPITAL,355 NORTH MAIN STREET,KANAB,UT,84741,37.05415050100004,-112.52862508099997,Critical Access Hospitals,Government - Local,true,NA,NA,NA,5
461310,BLUE MOUNTAIN HOSPITAL,802 SOUTH 200 WEST,BLANDING,UT,84511,37.613404082000045,-109.48153782299994,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,5
463301,PRIMARY CHILDRENS HOSPITAL,100 NORTH MARIO CAPECCHI DRIVE,SALT LAKE CITY,UT,84113,40.76630043500006,-111.83674326999994,Childrens,Voluntary non-profit - Private,true,NA,NA,NA,5
470001,CENTRAL VERMONT MEDICAL CENTER,BOX 547,BARRE,VT,05641,44.19659838300004,-72.49286810499996,Acute Care Hospitals,Voluntary non-profit - Private,true,0,390,NA,13
470003,FLETCHER ALLEN HOSPITAL OF VERMONT,111 COLCHESTER AVE,BURLINGTON,VT,05401,44.48067247900008,-73.19654888199995,Acute Care Hospitals,Voluntary non-profit - Other,true,8,8237,0.399,
470005,RUTLAND REGIONAL MEDICAL CENTER,160 ALLEN ST,RUTLAND,VT,05701,43.59924257000006,-72.95581416499994,Acute Care Hospitals,Voluntary non-profit - Other,true,1,809,0.824,
470011,BRATTLEBORO MEMORIAL HOSPITAL,17 BELMONT AVE,BRATTLEBORO,VT,05301,42.84213695600005,-72.56480461599995,Acute Care Hospitals,Voluntary non-profit - Private,true,0,134,NA,13
470012,SOUTHWESTERN VERMONT MEDICAL CENTER,100 HOSPITAL DRIVE,BENNINGTON,VT,05201,42.87354585400004,-73.20756008699993,Acute Care Hospitals,Voluntary non-profit - Private,true,0,234,NA,13
470024,NORTHWESTERN MEDICAL CENTER INC,133 FAIRFIELD STREET,SAINT ALBANS,VT,05478,44.80662071800003,-73.07285157299998,Acute Care Hospitals,Voluntary non-profit - Other,true,NA,NA,NA,12
471300,GRACE COTTAGE HOSPITAL,PO BOX 216,TOWNSHEND,VT,05353,43.050398967000035,-72.66674653499996,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,12
471301,GIFFORD MEDICAL CENTER,44 SOUTH MAIN STREET,RANDOLPH,VT,05060,43.91660518000003,-72.66588968999997,Critical Access Hospitals,Voluntary non-profit - Other,true,NA,NA,NA,12
471302,MT ASCUTNEY HOSPITAL,289 COUNTY ROAD,WINDSOR,VT,05089,43.48756904000004,-72.40104121699994,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,5
471303,NORTHEASTERN VERMONT REGIONAL HOSPITAL,1315 HOSPITAL DRIVE,SAINT JOHNSBURY,VT,05819,44.44528705600004,-72.00891045199995,Critical Access Hospitals,Voluntary non-profit - Private,true,0,42,NA,13
471304,NORTH COUNTRY HOSPITAL AND HEALTH CENTER,189 PROUTY DRIVE,NEWPORT,VT,05855,44.954721317000065,-72.20172748299996,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,5
471305,COPLEY HOSPITAL,528 WASHINGTON HIGHWAY,MORRISVILLE,VT,05661,44.55417192600004,-72.59138314799998,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,5
471306,SPRINGFIELD HOSPITAL,PO BOX 2003,SPRINGFIELD,VT,05156,43.30747990700007,-72.47202945899994,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,5
471307,"PORTER HOSPITAL, INC",115 PORTER DRIVE,MIDDLEBURY,VT,05753,43.99945424200007,-73.16843781499995,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,5
480001,"ROY LESTER SCHNEIDER HOSPITAL,THE",9048 SUGAR ESTATE,ST THOMAS,VI,00801,18.348989998000036,-64.93041999199994,Acute Care Hospitals,Government - Local,true,3,679,2.857,
480002,GOV JUAN F LUIS HOSPITAL & MEDICAL CTR,"#4007 EST DIAMOND RUBY, CHRISTIANSTED",ST CROIX,VI,00820,17.743496007000033,-64.67702200399998,Acute Care Hospitals,Government - State,true,2,1143,1.166,
490001,NORTON COMMUNITY HOSPITAL,100  15TH ST NW,NORTON,VA,24273,36.93210772500004,-82.64200917799997,Acute Care Hospitals,Voluntary non-profit - Other,true,0,453,NA,13
