Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Hospital Type,Hospital Ownership,Emergency Services,Location
370192,NORTHWEST SURGICAL HOSPITAL,9204 NORTH MAY AVENUE,OKLAHOMA CITY,OK,73120,OKLAHOMA,4048481918,Acute Care Hospitals,Physician,true,"9204 NORTH MAY AVENUE
OKLAHOMA CITY, OK 73120
"
370199,"LAKESIDE WOMEN'S HOSPITAL, A MEMBER OF INTEGRIS HE",11200 NORTH PORTLAND AVENUE,OKLAHOMA CITY,OK,73120,OKLAHOMA,4059361500,Acute Care Hospitals,Proprietary,true,"11200 NORTH PORTLAND AVENUE
OKLAHOMA CITY, OK 73120
(35.58381125000005, -97.58496683599998)"
370201,SURGICAL HOSPITAL OF OKLAHOMA,100 SOUTHEAST 59TH STREET,OKLAHOMA CITY,OK,73129,OKLAHOMA,4056349300,Acute Care Hospitals,Proprietary,true,"100 SOUTHEAST 59TH STREET
OKLAHOMA CITY, OK 73129
(35.40621351100003, -97.50908101299996)"
370202,HILLCREST HOSPITAL SOUTH,8801 SOUTH 101ST EAST AVENUE,TULSA,OK,74133,TULSA,9182944000,Acute Care Hospitals,Proprietary,false,"8801 SOUTH 101ST EAST AVENUE
TULSA, OK 74133
(36.03521189000003, -95.86468037599997)"
370203,"COMMUNITY HOSPITAL, LLC",3100 SOUTHWEST 89TH STREET,OKLAHOMA CITY,OK,73159,OKLAHOMA,4056028100,Acute Care Hospitals,Physician,true,"3100 SOUTHWEST 89TH STREET
OKLAHOMA CITY, OK 73159
(35.37709304500004, -97.57021071499997)"
370206,OKLAHOMA SPINE HOSPITAL,14101 PARKWAY COMMONS DRIVE,OKLAHOMA CITY,OK,73134,OKLAHOMA,4057492700,Acute Care Hospitals,Physician,true,"14101 PARKWAY COMMONS DRIVE
OKLAHOMA CITY, OK 73134
(35.61488829100006, -97.58252975999994)"
370210,"OKLAHOMA SURGICAL HOSPITAL, LLC","2408 EAST 81ST STREET, SUITE 300",TULSA,OK,74137,TULSA,9184775000,Acute Care Hospitals,Physician,true,"2408 EAST 81ST STREET, SUITE 300
TULSA, OK 74137
(36.046313600000076, -95.95554290499996)"
370211,INTEGRIS CANADIAN VALLEY  HOSPITAL,1201 HEALTH CENTER PARKWAY,YUKON,OK,73099,CANADIAN,4057176800,Acute Care Hospitals,Voluntary non-profit - Other,false,"1201 HEALTH CENTER PARKWAY
YUKON, OK 73099
(35.48359730100003, -97.76312688899998)"
370212,OKLAHOMA CENTER FOR ORTHOPAEDIC & MULTI-SP,8100 SOUTH WALKER BLDG C,OKLAHOMA CITY,OK,73139,CLEVELAND,4056026500,Acute Care Hospitals,Proprietary,true,"8100 SOUTH WALKER BLDG C
OKLAHOMA CITY, OK 73139
(35.385700590000056, -97.52120647399994)"
370214,LINDSAY MUNICIPAL HOSPITAL,1305 W CHEROKEE STREET - HIGHWAY 19 WEST,LINDSAY,OK,73052,GARVIN,4057561404,Acute Care Hospitals,Government - Hospital District or Authority,true,"1305 W CHEROKEE STREET - HIGHWAY 19 WEST
LINDSAY, OK 73052
(34.83707344600003, -97.61782182399998)"
370215,OKLAHOMA HEART HOSPITAL,4050 WEST MEMORIAL ROAD,OKLAHOMA CITY,OK,73120,OKLAHOMA,4056083200,Acute Care Hospitals,Physician,true,"4050 WEST MEMORIAL ROAD
OKLAHOMA CITY, OK 73120
(35.60901280600007, -97.59630067999996)"
370216,TULSA SPINE & SPECIALTY HOSPITAL,6901 SOUTH OLYMPIA AVENUE,TULSA,OK,74132,TULSA,9183885701,Acute Care Hospitals,Physician,true,"6901 SOUTH OLYMPIA AVENUE
TULSA, OK 74132
(36.06480824800008, -96.00421133299994)"
370218,SAINT FRANCIS HOSPITAL SOUTH,10501 EAST 91ST STREET SOUTH,TULSA,OK,74133,TULSA,9183076000,Acute Care Hospitals,Voluntary non-profit - Private,true,"10501 EAST 91ST STREET SOUTH
TULSA, OK 74133
"
370220,ONECORE HEALTH,"1044 SW 44TH, SUITE 350",OKLAHOMA CITY,OK,73109,OKLAHOMA,4056313085,Acute Care Hospitals,Physician,true,"1044 SW 44TH, SUITE 350
OKLAHOMA CITY, OK 73109
(35.42073341400004, -97.53401062999995)"
370222,"MCBRIDE CLINIC ORTHOPEDIC HOSPITAL,  L L C",9600 NORTH BROADWAY EXTENSION,OKLAHOMA CITY,OK,73114,OKLAHOMA,4054862100,Acute Care Hospitals,Physician,true,"9600 NORTH BROADWAY EXTENSION
OKLAHOMA CITY, OK 73114
(35.56858269400004, -97.51318083099994)"
370225,SUMMIT MEDICAL CENTER,1800 SOUTH RENAISSANCE BOULEVARD,EDMOND,OK,73013,OKLAHOMA,4053592400,Acute Care Hospitals,Physician,true,"1800 SOUTH RENAISSANCE BOULEVARD
EDMOND, OK 73013
(35.635729612000034, -97.49938916999997)"
370227,ST JOHN OWASSO,12451 EAST 100TH STREET NORTH,OWASSO,OK,74055,TULSA,9182745100,Acute Care Hospitals,Voluntary non-profit - Church,true,"12451 EAST 100TH STREET NORTH
OWASSO, OK 74055
(36.29844623200006, -95.83452916499994)"
370228,"BAILEY MEDICAL CENTER, LLC",10502 NORTH 110TH EAST AVENUE,OWASSO,OK,74055,TULSA,9183768000,Acute Care Hospitals,Proprietary,true,"10502 NORTH 110TH EAST AVENUE
OWASSO, OK 74055
(36.30437603900003, -95.85186000599998)"
370229,INTEGRIS SEMINOLE MEDICAL CENTER,2401 WRANGLER BOULEVARD,SEMINOLE,OK,74868,SEMINOLE,4053034000,Acute Care Hospitals,Proprietary,true,"2401 WRANGLER BOULEVARD
SEMINOLE, OK 74868
(35.24641276400007, -96.69895084599995)"
370233,PINNACLE SPECIALTY HOSPITAL,"2408 EAST 81ST STREET, SUITE 600",TULSA,OK,74137,TULSA,9183922780,Acute Care Hospitals,Proprietary,true,"2408 EAST 81ST STREET, SUITE 600
TULSA, OK 74137
"
370234,OKLAHOMA HEART HOSPITAL SOUTH,5200 EAST I-240 SERVICE ROAD,OKLAHOMA CITY,OK,73135,OKLAHOMA,4056286000,Acute Care Hospitals,Physician,true,"5200 EAST I-240 SERVICE ROAD
OKLAHOMA CITY, OK 73135
"
370235,ST JOHN BROKEN ARROW,1000 WEST BOISE CIRCLE,BROKEN ARROW,OK,74012,TULSA,9189948199,Acute Care Hospitals,Voluntary non-profit - Church,true,"1000 WEST BOISE CIRCLE
BROKEN ARROW, OK 74012
(36.07687223700003, -95.80159817899994)"
370236,INTEGRIS HEALTH EDMOND,4801 INTEGRIS PARKWAY,EDMOND,OK,73034,OKLAHOMA,4056573000,Acute Care Hospitals,Voluntary non-profit - Private,true,"4801 INTEGRIS PARKWAY
EDMOND, OK 73034
(35.643716838000046, -97.42041220199997)"
371300,ATOKA COUNTY MEDICAL CENTER,1200 WEST LIBERTY ROAD,ATOKA,OK,74525,ATOKA,5808893333,Critical Access Hospitals,Government - Hospital District or Authority,true,"1200 WEST LIBERTY ROAD
ATOKA, OK 74525
"
371301,PRAGUE COMMUNITY HOSPITAL,1322 KLABZUBA AVENUE,PRAGUE,OK,74864,LINCOLN,4055674922,Critical Access Hospitals,Proprietary,true,"1322 KLABZUBA AVENUE
PRAGUE, OK 74864
(35.48984002200007, -96.68453604199999)"
371302,MERCY HOSPITAL WATONGA,500 NORTH CLARENCE NASH BOULEVARD,WATONGA,OK,73772,BLAINE,5806237211,Critical Access Hospitals,Voluntary non-profit - Church,true,"500 NORTH CLARENCE NASH BOULEVARD
WATONGA, OK 73772
(35.84878134300004, -98.41922548599996)"
371303,ROGER MILLS MEMORIAL HOSPITAL,501 SOUTH L L MALES AVENUE,CHEYENNE,OK,73628,ROGER MILLS,5804973336,Critical Access Hospitals,Government - Hospital District or Authority,true,"501 SOUTH L L MALES AVENUE
CHEYENNE, OK 73628
(35.60976300800007, -99.67193906399996)"
371304,MERCY HOSPITAL TISHOMINGO INC,1000 SOUTH BYRD,TISHOMINGO,OK,73460,JOHNSTON,5803712327,Critical Access Hospitals,Voluntary non-profit - Church,true,"1000 SOUTH BYRD
TISHOMINGO, OK 73460
"
371305,JANE PHILLIPS NOWATA HEALTH CENTER,237 SOUTH LOCUST STREET,NOWATA,OK,74048,NOWATA,9182733102,Critical Access Hospitals,Voluntary non-profit - Private,true,"237 SOUTH LOCUST STREET
NOWATA, OK 74048
(36.69685891700004, -95.63045209299997)"
371306,MERCY HEALTH LOVE COUNTY,300 WANDA STREET,MARIETTA,OK,73448,LOVE,5802763347,Critical Access Hospitals,Government - Local,true,"300 WANDA STREET
MARIETTA, OK 73448
(33.94226366300006, -97.13087792299996)"
371307,CIMARRON MEMORIAL HOSPITAL,100 SOUTH ELLIS,BOISE CITY,OK,73933,CIMARRON,5805442501,Critical Access Hospitals,Government - Hospital District or Authority,true,"100 SOUTH ELLIS
BOISE CITY, OK 73933
"
371309,"PAWHUSKA HOSPITAL, INC",1101 EAST 15TH STREET,PAWHUSKA,OK,74056,OSAGE,9182873232,Critical Access Hospitals,Government - Local,true,"1101 EAST 15TH STREET
PAWHUSKA, OK 74056
(36.672869192000064, -96.32548786199999)"
371310,"MERCY HOSPITAL HEALDTON, INC.",3462 HOSPITAL RD,HEALDTON,OK,73438,CARTER,5802290701,Critical Access Hospitals,Voluntary non-profit - Private,true,"3462 HOSPITAL RD
HEALDTON, OK 73438
(34.22216098100006, -97.49216781999996)"
371311,JEFFERSON COUNTY HOSPITAL,INTERSECTION HYWS 81 & 70,WAURIKA,OK,73573,JEFFERSON,5802282344,Critical Access Hospitals,Government - Hospital District or Authority,true,"INTERSECTION HYWS 81 &amp; 70
WAURIKA, OK 73573
"
371312,ST JOHN SAPULPA,1004 EAST BRYAN,SAPULPA,OK,74066,CREEK,9182244280,Critical Access Hospitals,Voluntary non-profit - Private,true,"1004 EAST BRYAN
SAPULPA, OK 74066
(35.99334257800007, -96.10061007699994)"
371313,MERCY HOSPITAL KINGFISHER,1000 KINGFISHER HOSPITAL DRIVE,KINGFISHER,OK,73750,KINGFISHER,4053753141,Critical Access Hospitals,Voluntary non-profit - Private,true,"1000 KINGFISHER HOSPITAL DRIVE
KINGFISHER, OK 73750
"
371314,THE PHYSICIANS' HOSPITAL IN ANADARKO,1002 EAST CENTRAL BOULEVARD,ANADARKO,OK,73005,CADDO,4052472551,Critical Access Hospitals,Proprietary,true,"1002 EAST CENTRAL BOULEVARD
ANADARKO, OK 73005
(35.072273395000025, -98.23005623199998)"
371316,STROUD REGIONAL MEDICAL CENTER,2308 HIGHWAY 66 WEST,STROUD,OK,74079,LINCOLN,9189683571,Critical Access Hospitals,Voluntary non-profit - Private,true,"2308 HIGHWAY 66 WEST
STROUD, OK 74079
(35.74899423000005, -96.68587943099999)"
371317,MERCY HOSPITAL LOGAN COUNTY,200 SOUTH ACADEMY ROAD,GUTHRIE,OK,73044,LOGAN,4052826700,Critical Access Hospitals,Voluntary non-profit - Private,true,"200 SOUTH ACADEMY ROAD
GUTHRIE, OK 73044
(35.877483623000046, -97.46040646999995)"
371318,FAIRFAX COMMUNITY HOSPITAL,40 HOSPITAL ROAD,FAIRFAX,OK,74637,OSAGE,9186423291,Critical Access Hospitals,Proprietary,true,"40 HOSPITAL ROAD
FAIRFAX, OK 74637
"
371319,MARY HURLEY HOSPITAL,6 NORTH COVINGTON,COALGATE,OK,74538,COAL,5809272327,Critical Access Hospitals,Voluntary non-profit - Private,true,"6 NORTH COVINGTON
COALGATE, OK 74538
(34.538971006000054, -96.22430283799997)"
371320,CLEVELAND AREA HOSPITAL,1401 WEST PAWNEE,CLEVELAND,OK,74020,PAWNEE,9183582501,Critical Access Hospitals,Government - Hospital District or Authority,true,"1401 WEST PAWNEE
CLEVELAND, OK 74020
(36.30992930700006, -96.48059109499997)"
371321,HOLDENVILLE GENERAL HOSPITAL,100 MCDOUGAL DRIVE,HOLDENVILLE,OK,74848,HUGHES,4053794200,Critical Access Hospitals,Government - Hospital District or Authority,true,"100 MCDOUGAL DRIVE
HOLDENVILLE, OK 74848
(35.08818258900004, -96.37834497299997)"
371322,BEAVER COUNTY MEMORIAL HOSPITAL,212 EAST 8TH STREET,BEAVER,OK,73932,BEAVER,5806254551,Critical Access Hospitals,Government - Hospital District or Authority,true,"212 EAST 8TH STREET
BEAVER, OK 73932
(36.81023873000004, -100.51651061799998)"
371323,WEATHERFORD REGIONAL HOSPITAL,3701 E MAIN,WEATHERFORD,OK,73096,CUSTER,5807725551,Critical Access Hospitals,Government - Hospital District or Authority,true,"3701 E MAIN
WEATHERFORD, OK 73096
(35.53690287300003, -98.66238363799994)"
371324,HARPER COUNTY COMMUNITY HOSPITAL,1003 US HIGHWAY 64 NORTH,BUFFALO,OK,73834,HARPER,5807352555,Critical Access Hospitals,Government - Local,true,"1003 US HIGHWAY 64 NORTH
BUFFALO, OK 73834
(36.84441754900007, -99.62961386699999)"
371325,CORDELL MEMORIAL HOSPITAL,1220 NORTH GLENN ENGLISH STREET,CORDELL,OK,73632,WASHITA,5808323339,Critical Access Hospitals,Government - Hospital District or Authority,true,"1220 NORTH GLENN ENGLISH STREET
CORDELL, OK 73632
(35.30275853300003, -98.98759733099996)"
371326,INTEGRIS MARSHALL COUNTY MEDICAL CENTER,901 S 5TH AVE,MADILL,OK,73446,MARSHALL,5807953384,Critical Access Hospitals,Proprietary,true,"901 S 5TH AVE
MADILL, OK 73446
"
371327,OKEENE MUNICIPAL HOSPITAL,207 EAST F STREET,OKEENE,OK,73763,BLAINE,5808224417,Critical Access Hospitals,Government - Hospital District or Authority,true,"207 EAST F STREET
OKEENE, OK 73763
(36.11703544200003, -98.31566493899999)"
371328,ARBUCKLE MEMORIAL HOSPITAL,2011 WEST BROADWAY,SULPHUR,OK,73086,MURRAY,5806222161,Critical Access Hospitals,Government - Local,true,"2011 WEST BROADWAY
SULPHUR, OK 73086
(34.50633079000005, -96.99325308599998)"
371329,FAIRVIEW REGIONAL MEDICAL CENTER,523 EAST STATE ROAD,FAIRVIEW,OK,73737,MAJOR,5802273721,Critical Access Hospitals,Government - Hospital District or Authority,true,"523 EAST STATE ROAD
FAIRVIEW, OK 73737
(36.27522822100008, -98.47461896999994)"
371330,QUARTZ MOUNTAIN MEDICAL CENTER,ONE WICKERSHAM DRIVE,MANGUM,OK,73554,GREER,5807823353,Critical Access Hospitals,Proprietary,true,"ONE WICKERSHAM DRIVE
MANGUM, OK 73554
(34.89184043400007, -99.50060417699996)"
371331,DRUMRIGHT REGIONAL HOSPITAL,610 WEST BYPASS,DRUMRIGHT,OK,74030,CREEK,9183822300,Critical Access Hospitals,Proprietary,true,"610 WEST BYPASS
DRUMRIGHT, OK 74030
(36.005276699000035, -96.58407697499996)"
371332,SEILING MUNICIPAL HOSPITAL,HIGHWAY 60 & 281,SEILING,OK,73663,DEWEY,5809227361,Critical Access Hospitals,Proprietary,true,"HIGHWAY 60 &amp; 281
SEILING, OK 73663
(36.14855760000006, -98.92458805299998)"
371333,CREEK NATION COMMUNITY HOSPITAL,309 NORTH 14TH STREET,OKEMAH,OK,74859,OKFUSKEE,9186231424,Critical Access Hospitals,Tribal,true,"309 NORTH 14TH STREET
OKEMAH, OK 74859
"
371334,CARNEGIE TRI-COUNTY MUNICIPAL HOSPITAL,102 NORTH BROADWAY,CARNEGIE,OK,73015,CADDO,5806541050,Critical Access Hospitals,Government - Hospital District or Authority,true,"102 NORTH BROADWAY
CARNEGIE, OK 73015
(35.10721092700004, -98.60492076899999)"
371335,HASKELL COUNTY COMMUNITY HOSPITAL,401 NORTHWEST H STREET,STIGLER,OK,74462,HASKELL,9189674682,Critical Access Hospitals,Proprietary,true,"401 NORTHWEST H STREET
STIGLER, OK 74462
(35.260812147000024, -95.10705753099995)"
380001,MID-COLUMBIA MEDICAL CENTER,1700 E 19TH STREET,THE DALLES,OR,97058,WASCO,5412961111,Acute Care Hospitals,Voluntary non-profit - Other,true,"1700 E 19TH STREET
THE DALLES, OR 97058
"
380002,ASANTE THREE RIVERS MEDICAL CENTER,500 SW RAMSEY AVENUE,GRANTS PASS,OR,97527,JOSEPHINE,5414727000,Acute Care Hospitals,Voluntary non-profit - Other,true,"500 SW RAMSEY AVENUE
GRANTS PASS, OR 97527
(42.42144852400003, -123.33958402699994)"
380004,PROVIDENCE ST VINCENT MEDICAL CENTER,9205 SW BARNES ROAD,PORTLAND,OR,97225,WASHINGTON,5032161234,Acute Care Hospitals,Voluntary non-profit - Other,true,"9205 SW BARNES ROAD
PORTLAND, OR 97225
(45.508936506000055, -122.77140562699998)"
380005,ASANTE ASHLAND COMMUNITY HOSPITAL,280 MAPLE STREET,ASHLAND,OR,97520,JACKSON,5412014001,Acute Care Hospitals,Government - Local,true,"280 MAPLE STREET
ASHLAND, OR 97520
(42.20644151500005, -122.72475780199994)"
380007,LEGACY EMANUEL MEDICAL CENTER,2801 N GANTENBEIN AVENUE,PORTLAND,OR,97227,MULTNOMAH,5034132200,Acute Care Hospitals,Voluntary non-profit - Private,true,"2801 N GANTENBEIN AVENUE
PORTLAND, OR 97227
(45.544199787000025, -122.66953815299996)"
380009,OHSU HOSPITAL AND CLINICS,3181 SW SAM JACKSON PARK ROAD,PORTLAND,OR,97239,MULTNOMAH,5034944036,Acute Care Hospitals,Voluntary non-profit - Other,true,"3181 SW SAM JACKSON PARK ROAD
PORTLAND, OR 97239
(45.49975206100004, -122.68509480899996)"
380014,GOOD SAMARITAN REGIONAL MEDICAL CENTER,3600 NW SAMARITAN DRIVE,CORVALLIS,OR,97330,BENTON,5417685111,Acute Care Hospitals,Voluntary non-profit - Private,true,"3600 NW SAMARITAN DRIVE
CORVALLIS, OR 97330
"
380017,LEGACY GOOD SAMARITAN MEDICAL CENTER,"1015 NW 22ND AVENUE, W121",PORTLAND,OR,97210,MULTNOMAH,5034137682,Acute Care Hospitals,Voluntary non-profit - Private,true,"1015 NW 22ND AVENUE, W121
PORTLAND, OR 97210
(45.53049569900003, -122.69665825799996)"
380018,ASANTE ROGUE REGIONAL MEDICAL CENTER,2825 E BARNETT ROAD,MEDFORD,OR,97504,JACKSON,5417897000,Acute Care Hospitals,Voluntary non-profit - Private,true,"2825 E BARNETT ROAD
MEDFORD, OR 97504
"
380020,MCKENZIE-WILLAMETTE MEDICAL CENTER,1460 G STREET,SPRINGFIELD,OR,97477,LANE,5417264400,Acute Care Hospitals,Voluntary non-profit - Private,true,"1460 G STREET
SPRINGFIELD, OR 97477
(44.05243731300004, -123.00384967599996)"
380021,TUALITY COMMUNITY HOSPITAL,335 SE 8TH AVENUE,HILLSBORO,OR,97123,WASHINGTON,5036811111,Acute Care Hospitals,Voluntary non-profit - Private,true,"335 SE 8TH AVENUE
HILLSBORO, OR 97123
(45.519100784000045, -122.97731838799996)"
380022,SAMARITAN ALBANY GENERAL HOSPITAL,1046 6TH AVENUE SW,ALBANY,OR,97321,LINN,5418124000,Acute Care Hospitals,Voluntary non-profit - Church,true,"1046 6TH AVENUE SW
ALBANY, OR 97321
"
380025,LEGACY MOUNT HOOD MEDICAL CENTER,24800 SE STARK STREET,GRESHAM,OR,97030,MULTNOMAH,5036741122,Acute Care Hospitals,Voluntary non-profit - Private,true,"24800 SE STARK STREET
GRESHAM, OR 97030
"
380027,MERCY MEDICAL CENTER,2700 NW STEWART PARKWAY,ROSEBURG,OR,97471,DOUGLAS,5416730611,Acute Care Hospitals,Government - Hospital District or Authority,true,"2700 NW STEWART PARKWAY
ROSEBURG, OR 97471
(43.23991616100005, -123.36684610299994)"
380029,SILVERTON HOSPITAL,342 FAIRVIEW STREET,SILVERTON,OR,97381,MARION,5038731500,Acute Care Hospitals,Voluntary non-profit - Private,true,"342 FAIRVIEW STREET
SILVERTON, OR 97381
(45.003559530000075, -122.79070058599996)"
380033,SACRED HEART UNIVERSITY DISTRICT,1255 HILYARD STREET,EUGENE,OR,97401,LANE,5416867300,Acute Care Hospitals,Voluntary non-profit - Private,true,"1255 HILYARD STREET
EUGENE, OR 97401
(44.04601576300007, -123.08208360999998)"
380037,PROVIDENCE NEWBERG MEDICAL CENTER,1001 PROVIDENCE DRIVE,NEWBERG,OR,97132,YAMHILL,5035371555,Acute Care Hospitals,Voluntary non-profit - Church,true,"1001 PROVIDENCE DRIVE
NEWBERG, OR 97132
(45.30843947100004, -122.93390847499995)"
380038,PROVIDENCE WILLAMETTE FALLS MEDICAL CENTER,1500 DIVISION STREET,OREGON CITY,OR,97045,CLACKAMAS,5036576915,Acute Care Hospitals,Voluntary non-profit - Private,true,"1500 DIVISION STREET
OREGON CITY, OR 97045
(45.356368633000045, -122.58835068099995)"
38003F,PORTLAND VA MEDICAL CENTER,3710 SW US VETERANS HOSPITAL,PORTLAND,OR,97239,MULTNOMAH,5032208262,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,false,"3710 SW US VETERANS HOSPITAL
PORTLAND, OR 97239
(45.49746208400006, -122.68287235799994)"
380040,ST CHARLES MEDICAL CENTER - REDMOND,1253 N CANAL BLVD,REDMOND,OR,97756,DESCHUTES,5415488131,Acute Care Hospitals,Voluntary non-profit - Private,true,"1253 N CANAL BLVD
REDMOND, OR 97756
(44.28757194000008, -121.16901718499997)"
380047,ST CHARLES MEDICAL CENTER - BEND,2500 NE NEFF ROAD,BEND,OR,97701,DESCHUTES,5413824321,Acute Care Hospitals,Voluntary non-profit - Private,true,"2500 NE NEFF ROAD
BEND, OR 97701
(44.065796868000064, -121.26651981499998)"
38004F,VA ROSEBURG HEALTHCARE SYSTEM,913 NW GARDEN VALLEY BLVD.,ROSEBURG,OR,97470,DOUGLAS,5414401000,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,false,"913 NW GARDEN VALLEY BLVD.
ROSEBURG, OR 97470
(43.227043808000076, -123.34356354399995)"
380050,SKY LAKES MEDICAL CENTER,2865 DAGGETT AVENUE,KLAMATH FALLS,OR,97601,KLAMATH,5412746150,Acute Care Hospitals,Voluntary non-profit - Private,true,"2865 DAGGETT AVENUE
KLAMATH FALLS, OR 97601
"
380051,SALEM HOSPITAL,"890 OAK STREET, SE",SALEM,OR,97301,MARION,5035615200,Acute Care Hospitals,Voluntary non-profit - Other,true,"890 OAK STREET, SE
SALEM, OR 97301
(44.93304449200008, -123.03388735899995)"
380052,"ST ALPHONSUS MEDICAL CENTER - ONTARIO, INC",351 SW 9TH STREET,ONTARIO,OR,97914,MALHEUR,5418817000,Acute Care Hospitals,Voluntary non-profit - Church,true,"351 SW 9TH STREET
ONTARIO, OR 97914
"
380056,SANTIAM MEMORIAL HOSPITAL,1401 N 10TH AVENUE,STAYTON,OR,97383,MARION,5037692175,Acute Care Hospitals,Voluntary non-profit - Private,true,"1401 N 10TH AVENUE
STAYTON, OR 97383
(44.80472984600004, -122.78418788899995)"
380060,ADVENTIST MEDICAL CENTER,10123 SE MARKET STREET,PORTLAND,OR,97216,MULTNOMAH,5032572500,Acute Care Hospitals,Voluntary non-profit - Church,true,"10123 SE MARKET STREET
PORTLAND, OR 97216
(45.51154642500006, -122.55906313399998)"
380061,PROVIDENCE PORTLAND MEDICAL CENTER,4805 NE GLISAN STREET,PORTLAND,OR,97213,MULTNOMAH,5032151111,Acute Care Hospitals,Voluntary non-profit - Church,true,"4805 NE GLISAN STREET
PORTLAND, OR 97213
"
380071,WILLAMETTE VALLEY MEDICAL CENTER,2700 SE STRATUS AVE.,MCMINNVILLE,OR,97128,YAMHILL,5034726131,Acute Care Hospitals,Voluntary non-profit - Private,true,"2700 SE STRATUS AVE.
MCMINNVILLE, OR 97128
(45.200009297000065, -123.166455569)"
380075,PROVIDENCE MEDFORD MEDICAL CENTER,1111 CRATER LAKE AVENUE,MEDFORD,OR,97504,JACKSON,5417325196,Acute Care Hospitals,Voluntary non-profit - Church,true,"1111 CRATER LAKE AVENUE
MEDFORD, OR 97504
(42.33977198400004, -122.86109104999997)"
380082,PROVIDENCE MILWAUKIE HOSPITAL,10150 SE 32ND AVENUE,MILWAUKIE,OR,97222,CLACKAMAS,5035138336,Acute Care Hospitals,Voluntary non-profit - Church,true,"10150 SE 32ND AVENUE
MILWAUKIE, OR 97222
"
380089,LEGACY MERIDIAN PARK MEDICAL CENTER,19300 SW 65TH AVENUE,TUALATIN,OR,97062,WASHINGTON,5036922182,Acute Care Hospitals,Voluntary non-profit - Private,true,"19300 SW 65TH AVENUE
TUALATIN, OR 97062
(45.380568855000035, -122.74392024899998)"
380090,BAY AREA HOSPITAL,1775 THOMPSON ROAD,COOS BAY,OR,97420,COOS,5412698111,Acute Care Hospitals,Government - Hospital District or Authority,true,"1775 THOMPSON ROAD
COOS BAY, OR 97420
(43.38582902100006, -124.23315775799995)"
380091,KAISER SUNNYSIDE MEDICAL CENTER,10180 SE SUNNYSIDE ROAD,CLACKAMAS,OR,97015,CLACKAMAS,5035712880,Acute Care Hospitals,Voluntary non-profit - Other,true,"10180 SE SUNNYSIDE ROAD
CLACKAMAS, OR 97015
(45.43336179900007, -122.56042858799998)"
380102,SACRED HEART MEDICAL CENTER - RIVERBEND,3333 RIVERBEND DRIVE,SPRINGFIELD,OR,97477,LANE,5412227300,Acute Care Hospitals,Voluntary non-profit - Private,true,"3333 RIVERBEND DRIVE
SPRINGFIELD, OR 97477
(44.08263516200003, -123.02805681299998)"
380103,KAISER FOUNDATION HOSPITAL - WESTSIDE,2875 NW STUCKI AVE,HILLSBORO,OR,97124,WASHINGTON,9713105700,Acute Care Hospitals,Voluntary non-profit - Private,true,"2875 NW STUCKI AVE
HILLSBORO, OR 97124
(45.53954663500008, -122.87584241399998)"
381301,PEACEHEALTH COTTAGE GROVE COMMUNITY MEDICAL CENTER,1515 VILLAGE DRIVE,COTTAGE GROVE,OR,97424,LANE,5417675500,Critical Access Hospitals,Voluntary non-profit - Private,true,"1515 VILLAGE DRIVE
COTTAGE GROVE, OR 97424
(43.80421852500007, -123.03866702399995)"
381302,SAMARITAN NORTH LINCOLN HOSPITAL,3043 NE 28TH STREET,LINCOLN CITY,OR,97367,LINCOLN,5419943661,Critical Access Hospitals,Voluntary non-profit - Private,true,"3043 NE 28TH STREET
LINCOLN CITY, OR 97367
(44.98519630900006, -123.99632331699996)"
381303,PROVIDENCE SEASIDE HOSPITAL,725 S WAHANNA ROAD,SEASIDE,OR,97138,CLATSOP,5037177000,Critical Access Hospitals,Voluntary non-profit - Church,true,"725 S WAHANNA ROAD
SEASIDE, OR 97138
"
381304,SOUTHERN COOS HOSPITAL & HEALTH CENTER,900 11TH STREET SE,BANDON,OR,97411,COOS,5413472426,Critical Access Hospitals,Government - Hospital District or Authority,true,"900 11TH STREET SE
BANDON, OR 97411
(43.11322162300007, -124.40237987699999)"
381305,BLUE MOUNTAIN HOSPITAL,170 FORD ROAD,JOHN DAY,OR,97845,GRANT,5415751311,Critical Access Hospitals,Government - Hospital District or Authority,true,"170 FORD ROAD
JOHN DAY, OR 97845
(44.417510005000054, -118.95826110899998)"
381306,WALLOWA MEMORIAL HOSPITAL,601 MEDICAL PARKWAY,ENTERPRISE,OR,97828,WALLOWA,5414263111,Critical Access Hospitals,Government - Hospital District or Authority,true,"601 MEDICAL PARKWAY
ENTERPRISE, OR 97828
(45.43243604600008, -117.28798622299996)"
381307,HARNEY DISTRICT HOSPITAL,557 W WASHINGTON STREET,BURNS,OR,97720,HARNEY,5415737281,Critical Access Hospitals,Government - Hospital District or Authority,true,"557 W WASHINGTON STREET
BURNS, OR 97720
(43.588701496000056, -119.06035989999998)"
381308,WEST VALLEY HOSPITAL,525 SE WASHINGTON STREET,DALLAS,OR,97338,POLK,5036238301,Critical Access Hospitals,Voluntary non-profit - Private,true,"525 SE WASHINGTON STREET
DALLAS, OR 97338
(44.919303531000025, -123.30939217899999)"
